id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
6520,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe dreamweaver cs3 upgrade,,205.99
2091,0,instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion german audio,,12.05
3293,0,adobe after effects cs3 upgrade,adobe,299.0,adobe photoshop cs3 extended for mac upgrade,,329.99
1283,0,mavis beacon typing 17 ( win/mac ),encore software,19.99,mavis beacon ( r ) teaches typing v. 17 deluxe,,37.99
1885,0,instant immersion ingles audio deluxe,topics entertainment,,instant immersion italian audio ( audio book ),,19.95
2425,0,printmaster gold v 17.0,encore software,19.99,printmaster ( r ) platinum 16,,39.97
3277,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
5701,0,onone software pxl smartscale windows and macintosh ),onone software,,onone software intellihance pro 4 for mac/pc,,159.99
4607,0,1pk internet sec ste 2007 oem,ca oem,,zonealarm internet security suite 2007 ( pc ) zonelabs,,49.99
6222,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6379,0,norton internet security 2008 10 user,symantec,199.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97
1794,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe production studio premium software suite video software bundles,,1698.95
530,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,rfipsc2-1 ipsec vpn client license 1 user,,57.2
5390,0,didi & ditto : kindergarten win/mac,kutoka,19.99,the land before time : kindergarten adventure,,12.9
2112,0,quarkxpress 7 windows & macintosh ),quark,899.0,quark xpress 7 ( no returns ),,714.99
5527,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
6286,0,systemsuite 8 professional,individual software,49.99,adobe acrobat professional 7,,350.0
1525,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
5584,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ),,178.99
6337,0,print shop 22 pro publisher deluxe,encore,99.99,encore inc print shop 22 deluxe,,42.69
3873,0,tonka town ( jewel case ),atari,9.99,tonka town,,7.95
2085,0,roxio easy media creator 9,roxio,99.95,podmediacreator,,29.99
2936,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office outlook 2007,,109.95
6417,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
2721,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
3477,0,mavis beacon teaches typing 16,broderbund,19.99,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
2882,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ),,719.04
1501,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
1294,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99
592,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe indesign cs3 for mac,,725.99
1046,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion ingles audio deluxe,,17.55
1585,0,zipmagic personal edition,allume systems,19.95,microspot macdraft professional edition,,249.99
1929,0,high school advantage 2008,encore,39.99,encore software 10443 elementary school advantage 2007 win 98 me 2000 xp,,26.97
6401,0,registry mechanic by encore software,encore software,46.52,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
3195,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
3548,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,m009a-l00-4 .0 scansoft pdf create ! v. 4.0 complete package 1 user cd win engli,,43.21
2113,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office and windows training professional,,29.99
4554,0,3d home architect home design deluxe version 9,encore,29.99,punch software professional home design platinum version 10,,99.99
5991,0,3d home architect home v. 8 by encore software,encore software,39.99,3d home architect landscape v. 8by encore software,,26.36
171,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere pro cs3 video editing software for mac av production software,,798.95
1196,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,systemsuite 6 ( tm ) professional mini,,49.99
6421,0,stuffit deluxe 11,aladdin systems,49.99,print shop deluxe 21,,44.9
1424,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks ( r ),,103.99
3399,0,business card composer ( mac ),belight software,39.99,business planmaker deluxe,,49.99
4785,0,wacky bird hunter,selectsoft publishing,19.95,wacky bird hunter,,8.95
1572,0,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks ( r ) premier : accountant edition 2007,,399.99
6001,0,land before time : kindergarten,brighter-minds-media-inc .,9.99,jumpstart kindergarten ( jc ),,9.9
4950,0,microsoft office & windows training,topics entertainment,29.99,microsoft office 2004 std upgrade,,219.99
2818,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 web standard,,1035.99
2789,0,didi & ditto : kindergarten win/mac,kutoka,19.99,jumpstart kindergarten ( jc ),,9.9
6193,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11
6304,0,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
3522,0,omnioutliner professional 3.0,csdc,69.95,adobe cs3 flash professional upgrade,,205.99
3717,0,microsoft office 2004 professional ( mac ),microsoft,499.99,iolo system mechanic 7 professional ( pc ),,69.99
5845,0,punch ! professional home design platinum v10,punch ! software,99.0,punch software master landscape professional & home design v 10.0,,69.99
2081,0,microsoft onenote 2007,microsoft,99.95,microsoft 059-03871 molpc word sa,,111.78
6360,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 extended complete package 1 user academic cd windows,,279.0
1229,0,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 flash professional academic,,239.99
3417,0,instant immersion japanese ( audio book ),topics entertainment,,topics entertainment instant immersion spanish audio deluxe,,17.55
2469,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) premium accounting 2007,,499.99
4621,0,3d home architect landscape design deluxe version 9,encore,29.99,encore software 13911 3d home architect home & landscape deluxe suite version 9,,33.97
1446,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 software suite oem mac apple & mac software,,239.95
6701,0,adobe cs3 design standard macosx dvd,adobe,399.0,adobe cs3 web standard upsell,,819.99
52,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion italian 2.0,topics entertainment,20.99
3537,0,apple logic pro 7.2 upgrade,apple,299.0,apple software t9163ll/a logic pro 6,apple software,809.0
6725,0,micromat podlock ( mac ),micromat,69.0,micromat tech tool pro 4.5,,82.99
3004,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere pro cs3 academic,,339.99
2899,0,let 's make stickers,global software publishing,19.95,let 's explore mars,,8.95
5040,0,onone software pxl smartscale windows and macintosh ),onone software,,onone software plug-in suite full,,393.68
2938,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion italian 2.0,,17.55
3493,0,acrobat professional 8 ( windows ),adobe,273.0,individual software inc systemsuite 8 professional ( us pos ),,46.42
3891,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,902453-007-b rumba unix-hp edition upgrade license 1 user volume level b 5-49 c,,147.73
5426,0,elementary school advantage 2007,encore software,29.99,encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97
5340,0,print shop 22 deluxe,encore,49.99,printshop 20 pro publisher,,34.9
4595,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,i copydvds 2 professional edition,me-too-software,27.9
1308,0,boomerang webshop platinum,boomerang,,ghostsurf 2006 platinum,,14.95
5712,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
1921,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
4353,0,onone essentials for adobe photoshop elements,onone software,59.95,onone software essentials for adobe photoshop elements version 2 full,,59.33
6522,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microspot interiors ( mac 10.2 or later ),,99.95
2603,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe pagemaker 7.0 for mac version upgrade,,79.99
5404,0,microsoft licenses isa server lic/sa olp c ( e8400294 ),microsoft licenses,3210.4,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
2369,0,peachtree by sage premium accounting 2007,sage software,499.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
6842,0,punch ! super home suite,punch ! software,49.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
4122,0,iriscard pro business card scanner,iris,199.99,belight business card composer,,39.99
2645,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot interiors ( ints3 .6 sb ),,95.95
4433,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
4845,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,vegas movie studiodvd +8 plat,sony creative software,92.99
2950,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 design standard upsell,,934.99
2202,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,system mechanic ( r ) 5 professional,,69.95
4823,0,vcomm system suite professional 7,avanquest,49.95,system care ? professional,,49.99
6237,0,instant architect design suite,imsi design,29.99,encore inc 3d home architect home design deluxe version 9,,25.49
6531,0,project x project management software,marware,199.95,mackie tracktion 3 project bundle music production software,,99.99
6693,0,jumpstart 1st grade,knowledge adventure,,brain play 1st-3rd grade,,17.9
701,0,apple garageband jam pack : symphony orchestra,apple,99.0,apple garageband jam pack : world music,,95.99
3106,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft onenote 2007 upgrade ( pc ),,79.95
2168,0,adobe acrobat standard 8.0,adobe,449.99,adobe cs3 design standard academic,,385.99
6491,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft virtual pc 7.0 windows xp home,,205.99
468,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,413.99
6090,0,adobe soundbooth cs3,adobe,199.0,adobe fireworks cs3,,309.99
4648,0,learning quickbooks 2007,intuit,39.95,quickbooks ( r ) pro 2007,,179.99
80,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,quark quarkxpress 7 upgrade for mac & windows,,244.99
2632,0,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe flash cs3 professional ( mac ),,699.0
6434,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office 2004 for students and teachers ( mac ),,134.99
5362,0,ulead videostudio 10,corel,69.99,buvsag-00000 ulead videostudio 10 complete package 1 user win english,,61.94
3441,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft w87-02380 office sbe 2007 win32,,400.34
4268,0,english literature basics ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
6669,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,home & landscape design center,,8.49
2973,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 flash professional upgrade,,205.99
3115,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,babnur1111s01 brightstor arcserve backup for netware w/sp1 v. 11.1 version upgrade pac,,379.23
5521,0,the print shop 21 deluxe by broderbund,encore software,,the printshop 20,,19.9
2492,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp pro sp2 retail,,299.99
3224,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,total training for adobe creative suite 3 design premium,,279.95
2189,0,business card factory deluxe 3.0,nova development,29.99,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,,49.99
4690,0,microsoft office & windows training,topics entertainment,29.99,individual software professor teaches microsoft office 2007,,29.99
5394,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 production premium upsell,,1234.99
3950,0,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,1525.72
5245,0,adventure workshop preschool-1st grade 8th edition,encore,19.99,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore,,19.95
272,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
3244,0,adobe after effects cs3,adobe,999.0,adobe after effects professional 7 software for windows effects software,,999.0
3679,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 after effects upgrade,,306.99
4955,0,ultimate puzzle games,valusoft,19.99,ultimate games for girls 3 for pc,,19.99
5376,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop cs3 extended for mac academic,,295.99
3916,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 design standard upsell,,934.99
2190,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,encore software 12421 adventure workshop 8 1st-3rd,,17.97
639,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
3015,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
998,0,microsoft office small business 2007,microsoft software,735.33,microsoft ( r ) frontpage 2002,,169.56
561,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe illustrator cs3 upgrade for mac,,206.99
4744,0,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19,42050142 adobe acrobat distiller server v. 6.0 complete package unlimited users,,15689.75
4915,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard upsell,,934.99
5256,0,readiris pro 11 corporate edition ( mac ),iris,499.95,readiris pro 11 corporate edition for pc,,349.99
3430,0,total training for adobe creative suite 3 : design premium bundle,total training,299.99,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
5401,0,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
1035,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
1964,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
990,0,adobe photoshop cs3 [ mac ],adobe,649.0,23102459dg adobe photoshop cs3 v. 10 media gov tlp download win worldwide,,21.28
5756,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft windows vista home basic upgrade ( pc ),,99.99
5933,0,microsoft office small business 2007,microsoft software,735.33,microsoft ( r ) mappoint ( r ) 2006,,249.99
2571,0,the sims 2 : open for business expansion pack,aspyr media,34.99,aspyr sims 2 university expansion pack,,35.99
4678,0,ca antivirus 2007,computer associates,39.95,norton antivirus 2007 3 user pack,,49.95
3312,0,microsoft windows xp professional full version with sp2,microsoft,299.99,adobe after effects professional 7 software for windows effects software,,999.0
1878,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
5840,0,resumemaker professional 12.0,individual software,29.99,adobe cs3 flash professional,,724.99
1941,0,e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ),curious-labs-inc .,279.99,family tree maker 11 collector 's edition,,34.9
4168,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,ca blapdskapoem30 oem arcserve backup v11 .1 win 30u for laptops and desktops 0757943274004,,518.81
6313,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2007 upgrade ( pc ),,109.95
6581,0,instant immersion italian 2.0,topics entertainment,29.99,instant immersion spanish deluxe 2.0 topics,,39.99
4428,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft digital image suite plus full version of photo editing software for windows .,,89.95
807,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office visio standard 2007 upgrade ( pc ),,129.95
708,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft ( r ) windows vista ( tm ) home basic,,99.99
5029,0,instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion ingles audio deluxe,,17.55
1586,0,3d home architect home design deluxe version 9,encore,29.99,encore software 13921 3d home architect home design deluxe version 9,,25.97
4066,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6342,0,microsoft office small business 2007,microsoft software,735.33,microsoft ( r ) works suite 2005,,99.99
5632,0,dk rainbow fish most beautiful fish in the ocean,encore,9.99,rainbow fish and the whale,,6.95
299,0,punch 5 in 1 home design,punch ! software,39.99,punch software pro home design suite,,61.8
6579,0,high school advantage 2007,encore software,29.95,middle school advantage premier edition ( 15 cd set ),,24.95
2462,0,kids power fun for kids,topics entertainment,19.99,cosmi talking math for kids,,4.99
598,0,photo explosion deluxe 3.0,nova development,49.99,photostudio ( r ) expressions 2.0,,29.99
6681,0,sims 2 pets expansion pack,aspyr media,34.99,age of empires iii : warchiefs expansion pack,,34.95
4265,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft 059-03871 molpc word sa,,111.78
4730,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) pro 2007,,179.99
1063,0,punch ! master landscape & home design,punch ! software,99.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
5087,0,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 7 software for windows effects software,,999.0
4365,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
2586,0,intuit quicken home inventory manager windows,intuit,34.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95
783,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,premiere pro cs3 mac upgrade,,320.25
1954,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immers japanese dlx 2 .,,36.11
6331,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) excel 2007,,109.99
4090,0,the printshop 20 professional publisher,broderbund,69.99,web easy ( r ) professional 6,,49.99
5610,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe cs3 after effects,,1025.99
6464,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista business upgrade license 1 pc english,,168.99
4579,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) premier : accountant edition 2007,,399.99
3036,0,hoyle board games,encore,9.99,encore 10025 hoyle card games for pc,encore,10.0
6280,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
6114,0,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,microsoft windows xp professional edition ( upgrade ),,199.99
3040,0,acrobat professional 8 ( windows ),adobe,273.0,adobe flash cs3 professional ( mac ),,699.0
3020,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe photoshop cs3 extended for mac upgrade,,329.99
655,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe photoshop cs3 extended for mac,,935.99
2811,0,family tree maker 11.2 collector 's edition,encore,109.95,family tree maker version 16 deluxe ( 10870 ),,57.59
3561,0,punch ! super home suite,punch ! software,49.99,punch software 17100 punch ! super home suite,punch software,45.99
2842,0,hoyle puzzle & board games,encore software,19.95,encore 10025 hoyle card games for pc,encore,10.0
4086,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
1301,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
6080,0,3d home architect home design deluxe version 9,encore,29.99,encore software 10634 3d home architect home v. 8 by,,33.97
2883,0,mcafee total protection 2007 3 users,mcafee,99.99,quickbooks pro 2007 3 user,intuit,398.99
2146,0,mcafee internet security suite 2007 3 users,mcafee,89.99,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
1086,0,softgrid cal for ts 4.1 english mlp 20 user cal,microsoft,,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,,419.8
4795,0,cakewalk sonar 6 studio,cakewalk,369.0,cakewalk sonar 5 studio edition music production software,,229.95
2410,0,adobe production studio premium,adobe,1699.0,adobe audition 2.0 audio production software music production software,,348.95
4756,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0
741,0,adobe creative suite cs3 web standard,adobe,999.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
6686,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion ingles audio deluxe,,17.55
1715,0,broderbund printmaster platinum 16.0,encore software,39.99,printmaster platinum 16,,19.95
2519,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion translator deluxe 2.0,,22.9
2652,0,motu digital performer 5 digital audio software ( mac only ),motu,795.0,migo software digital vault 2005,,24.58
1916,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
2901,0,steinberg cubase 4 digital audio software,steinberg,999.99,bias deck 3.5 le digital audio recording software music production software,,69.95
1584,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
3889,0,adobe creative suite cs3 web standard upsell,adobe,799.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3054,0,bookkeeper 2008,individual software,39.99,bookkeeper 2007,,29.99
2327,0,pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle studio ultimate v11 video editing software for windows consumer video editing software,,129.95
56,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99
763,0,cakewalk sonar home studio 6 xl,cakewalk,209.0,cakewalk sonar 5 studio edition music production software,,229.95
1834,0,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,encyclopedia britannica profiles : dinosaurs !,,8.95
4712,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe production premium cs3 software suite for windows professional editing software,,1698.95
5277,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
4211,0,instant immersion hawaiian audio,topics entertainment,,instant immersion italian audio ( audio book ),,19.95
5288,0,resumemaker professional 12.0,individual software,29.99,system mechanic 6 professional,,36.9
3576,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,205.99
3130,0,microsoft office excel 2007,microsoft,229.95,microsoft academic microsoft office project 2003 standard,,69.95
2650,0,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft office 2004 for students and teachers ( mac ),,134.99
2965,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ) pro 2007,,179.99
1823,0,instant play guitar deluxe v2 .,topics entertainment,39.48,instant immersion language lab deluxe edition,,14.9
5868,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,,37.97
1587,0,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,intuit inc quickbooks premier edition 2007 5 user,,1309.31
3514,0,adobe acrobat 7.0 professional,adobe,449.99,adobe flash cs3 professional ( mac ),,699.0
5702,0,3d home architect home design deluxe version 9,encore,29.99,instant architect design suite ( 00ids510cc ),,28.79
2192,0,corel wordperfect office 12 standard upgrade,corel,149.99,adobe cs3 web standard upgrade,,413.99
6641,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
4366,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe premiere pro cs3 academic,,339.99
6490,0,microsoft licenses isa server lic/sa olp c ( e8400294 ),microsoft licenses,3210.4,e84-00294 microsoft internet security and acceleration server license & software assuran,,1821.09
6500,0,printmaster gold v 17.0,nova development,19.95,print master platinum v17,,29.9
610,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
6726,0,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe cs3 master collection upsell from cs1,,2054.99
4658,0,middle school advantage 2008,encore,39.99,middle school math & science,global-software-publishing,12.9
6563,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
3512,0,elementary school success deluxe 2006,topics entertainment,49.99,topics entertainment reference success deluxe 2006,,22.9
2798,0,adobe after effects cs3,adobe,999.0,adobe cs3 after effects upgrade,,306.99
6688,0,window washer,navarre ( software ),29.95,17911 window washer license and media 1 user cd win,,21.41
938,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office outlook 2007,,109.95
6837,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 web premium upgrade,,517.99
6803,0,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
3518,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers german dlux 2.0,,36.11
6524,0,pinnacle mobile media converter,pinnacle,29.99,pinnacle mobile media organizer software for windows ipod software,,39.95
6637,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe cs3 web standard,,1035.99
778,0,more brain games,csdc,9.99,freeverse software big bang brain games mac,,24.99
5478,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
2963,0,learning quickbooks 2007,intuit,39.95,quickbooks ( r ) credit card processing kit 2007,,39.99
5286,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
3505,0,funny faces deluxe,fogware publishing,19.99,myinvoices & estimates deluxe,,39.99
2318,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft visual basic . net standard 2003,,108.95
5576,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
4733,0,readiris pro 11 corporate edition ( mac ),iris,499.95,iris readiris pro 11 mac ocr,,109.99
3062,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 master collection upsell from cs1,,2054.99
1942,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 design standard upsell,,934.99
3947,0,captain america the complete comic collection win/mac,git corp,49.95,aspyr the sims complete collection,,47.99
6645,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) office ultimate 2007,,539.95
948,0,system care professional,avanquest,49.95,iolo system mechanic 7 professional ( pc ),,69.99
