id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
10068,1,wavelet synopses with error guarantees,"m garofalakis , p gibbons",sigmod conference,2002,wavelet synopses with error guarantees,"mn garofalakis , pb gibbons",,
11461,1,"replication , consistency , and practicality : are these mutually exclusive ?","t anderson , y breitbart , h korth , a wool",sigmod conference,1998,practicality : are these mutually exclusive,"t anderson , y breitbart , h korth , a wool , c","proceedings of the acm-sigmod 1998 international conference & hellip ; ,",
10313,1,optimization of constrained frequent set queries with 2-variable constraints,"l lakshmanan , r ng , j han , a pang",sigmod conference,1999,optimization of constrained frequent set queries : 2-var constraints,"lvs lakshmanan , r ng , j han , a pang",3rd sigmodâ ?? 98 workshop on research issues in data mining,
13535,1,aries/csa : a method for database recovery in client-server architectures,"c mohan , i narang",sigmod conference,1994,aries/csa : a method for database recovery in client-server architectures,"c mohan , i narang",,1994.0
5533,1,on-line warehouse view maintenance,"d quass , j widom",sigmod conference,1997,on-line warehouse view maintenance,"d quass , j widom",,
4434,1,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati","proceedings of the international conference on very large & hellip ; ,",1996.0
9607,1,comparative analysis of six xml schema languages,"d lee , w chu",sigmod record,2000,comparative analysis of six xml schema languages .,acms anthology,"sigmod record ,",2000.0
2090,1,sleepers and workaholics : caching strategies in mobile environments,"d barbarс , t imielinski",vldb j.,1995,sleepers and workaholics : caching strategies in mobile environments ( extended version ),"d barbarã ¡ , t imieliå?ski","the vldb journal the international journal on very large & hellip ; ,",1995.0
5200,1,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha",sigmod conference,1996,the danger of replication and a solution,"j gary , p helland , po ` neil , d shasha","procs . of acm sigmod international conf . on management of & hellip ; ,",
1274,1,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,srikant r. fastalgorithms formining association rules in large databases,r agrawal,"proceedings of the 20th international conference on very & hellip ; ,",
16693,1,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,"fastmap : afastalgorithmforindexing , data mining , and visualization of traditional and multimedia","c faloutsos , ki lin","sigmod record , proc.â ?? 95acm sigmod int . conf . on management & hellip ; ,",
2868,1,efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",vldb,2000,efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b","the vldb journal the international journal on very large & hellip ; ,",2001.0
5702,1,proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation,"a datta , k dutta , h thomas , d vandermeer , s suresha , k ramamritham",sigmod conference,2002,"suresha , and ramamritham , k. 2002 . proxy-based accelaration of dynamically generated content on the","a datta , k dutta , h thomas , d vander meer",proceedings of acm sigmod,
7050,1,converting relational to object-oriented databases,j fong,sigmod record,1997,converting relational to object-oriented databases,j fong,"sigmod record ,",1997.0
13817,1,approximate query processing : taming the terabytes,"m garofalakis , p gibbons",vldb,2001,approximate query processing : taming the terabytes ( tutorial ),"pb gibbons , m garofalakis",,2001.0
6685,1,data-driven understanding and refinement of schema mappings,"l yan , r miller , l haas , r fagin",sigmod conference,2001,data-driven understanding and refinement of schema mappings,"ll yan , rj miller , lm haas , r fagin","sigmod conference ,",2001.0
3255,1,user-defined table operators : enhancing extensibility for ordbms,"m jaedicke , b mitschang",vldb,1999,enhancing extensibility for ordbms,"m jaedicke , b mitschang , udt operators",proceedings of the 25th international conference on very,
13570,1,bit-sliced index arithmetic,"d rinfret , p o'neil , e o'neil",sigmod conference,2001,bit-sliced index arithmetic,"d rinfret , po ` neil , eo ` neil",,
10725,1,"some remarks on variable independence , closure , and orthographic dimension in constraint databases",l libkin,sigmod record,1999,"some remarks on variable independence , closure , and orthographic dimension in constraint databases .",acms anthology,"sigmod record ,",1999.0
843,1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the x-tree : an index structure for highdimensional data . 22nd conf . on very large databases,"s berchtold , d keim , hp kriegel","bombay , india ,",
16430,1,"fast similarity search in the presence of noise , scaling , and translation in time-series databases","r agrawal , k lin , h sawhney , k shim",vldb,1995,"fast similarity search in the presence of noise , scaling , and translation in time-series","r agrawal , ki lin , hs sawhney , k shim","international conference on very large databases , vldb ,",
8605,1,benchmarking spatial join operations with spatial output,"e hoel , h samet",vldb,1995,1995 . benchmarking spatial join operations with spatial output,"eg hoel , h samet",proc . 21st int . conf . on very large data,
8696,1,an extended entity-relationship model for geographic applications,"t hadzilacos , n tryfona",sigmod record,1997,an extended entity-relationship model for geographic applications,"t hadzilacos , n tryfona","sigmod record ,",1997.0
4209,1,composing mappings among data sources,"j madhavan , a halevy",vldb,2003,composing mappings among data sources,"j madhavan , ay halevy","vldb ,",2003.0
1118,1,dynamic itemset counting and implication rules for market basket data,"s brin , r motwani , j ullman , s tsur",sigmod conference,1997,s. tsur dynamic itemset counting and implication rules for market basket data,"sm brin , r ullman","proceedings of the acm sigmod international conference on & hellip ; ,",
12074,1,"the network as a global database : challenges of interoperability , proactivity , interactiveness , legacy","p lockemann , u kіlsch , a koschel , r kramer , r nikolai , m wallrath , h walter",vldb,1997,"the network as a global database : challenges of interoperability , proactivity , interactiveness ,","pc lockemann , a koschel , r kramer , r nikolai , m","proceedings of the international conference on very large & hellip ; ,",1997.0
12927,1,tigukat : a uniform behavioral objectbase management system,"m жzsu , r peters , d szafron , b irani , a lipka , a muёoz",vldb j.,1995,"muã ± oz , '' tigukat : a uniform behavioral objectbase management system","mt ã?zsu , r peters , d szafron , b irani , a lipka",vldb,
13903,1,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources","m roth , p schwarz",vldb,1997,"donâ ?? t scrap it , wrap it ! an architecture for legacy data sources","mt roth , p schwarz","international conference on very large databases ,",
8686,1,the pyramid-technique : towards breaking the curse of dimensionality,"s berchtold , c bіhm , h kriegel",sigmod conference,1998,"c. bâ $ ohm , and h.-p . kriegel . the pyramid-technique : towards breaking the curse of dimensionality",s berchtold,"proc . acm-sigmod conf ,",
4910,1,iterative dynamic programming : a new class of query optimization algorithms,"d kossmann , k stocker",acm trans . database syst .,2000,iterative dynamic programming : a new class of query optimization algorithms,"d kossmann , k stocker","acm transactions on database systems ,",2000.0
3434,1,fast computation of sparse datacubes,"k ross , d srivastava",vldb,1997,fast computation of sparse datacubes,"a kenneth , d srivastava",,
9,1,a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",sigmod conference,1995,a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton","proceedings of the acm sigmod international conference on & hellip ; ,",1995.0
10996,1,fast time sequence indexing for arbitrary lp norms,"b yi , c faloutsos",vldb,2000,fast time sequence indexing for arbitrary lp norms,"c faloutsos , b yi","proceedings of the 26th international conference on very & hellip ; ,",2000.0
5626,1,change-centric management of versions in an xml warehouse,"a marian , s abiteboul , g cobena , l mignet",vldb,2001,change-centric management of versions in an xml warehouse in proc . of the 27th vldb,"a marian , s abiteboul , g cobena , l mignet","rome , italy , sep ,",
12136,1,energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,indexing on air,"t imielifiski , s viswanathan , br badrinath",proceedihgs of the acm-sigmod international conference on,
6061,1,\ on saying \ '' \ `` enough already ! \ '' \ '' in sql \ '' '',"m carey , d kossmann",sigmod conference,1997,on saying â ?? enough already!â ??,"mj carey , d kossmann",sql . in proc . of the acm sigmod conf . on management of,
6869,1,guest editorial : databases and the web,,,2000,guest editorial,"p atzeni , ao mendelzon","the vldb journal the international journal on very large & hellip ; ,",2000.0
3475,1,similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani",vldb,1999,approximate similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani",,
14023,1,lore : a lightweight object repository for semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996,lore : a lightweight object repository for semistructured data,d quass,"proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
8431,1,xsb as an efficient deductive database engine,"k sagonas , t swift , d warren",sigmod conference,1994,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
14029,1,domino : databases for moving objects tracking,"o wolfson , a sistla , b xu , j zhou , s chamberlain",sigmod conference,1999,domino : databases for moving objects tracking . sigmod 1999,"o wolfson , ap sistla , b xu , j zhou , s chamberlain","proceedings acm sigmod international conference on & hellip ; ,",
16298,1,incomplete path expressions and their disambiguation,"y ioannidis , y lashkari",sigmod conference,1994,incomplete path expressions and their disambiguation,ye ioannidis,"sigmod conference ,",1994.0
12726,1,atomicity versus anonymity : distributed transactions for electronic commerce,j tygar,vldb,1998,atomicity versus anonymity : distributed transactions for electronic commerce,jd tygar,"vldb ,",1998.0
9068,1,algebraic query optimisation for database programming languages,"a poulovassilis , c small",vldb j.,1996,algebraic query optimisation for database programming languages,"a poulovassilis , c small","the vldb journal the international journal on very large & hellip ; ,",1996.0
10552,1,partition selection policies in object database garbage collection,"j cook , a wolf , b zorn",sigmod conference,1994,partition selection policies in object oriented database garbage collection,"je cook , al wolf , bg zorn",,1994.0
3858,1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",
14264,1,alphasort : a risc machine sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet",sigmod conference,1994,alphasort : a risc machine sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
1198,1,eddies : continuously adaptive query processing,"r avnur , j hellerstein",sigmod conference,2000,eddies : continuous query optimization,"r avnur , j hellerstein","proceedings of sigmod ,",
12622,1,storage service providers : a solution for storage management ? ( panel ),"b жzden , e gabber , b hillyer , w ng , e shriver , d dewitt , b gordon , j gray , j wilkes",vldb,2001,storage service providers : a solution for storage management ?,"b ozden , e gabber , b hillyer , wt ng , e shriver , dj","proceedings of the international conference on very large & hellip ; ,",
8655,1,caching technologies for web applications,c mohan,vldb,2001,tutorial : caching technologies for web applications,c mohan,"27th international conference on very large data bases ( vldb & hellip ; ,",
11995,1,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,,,1999,report on ngits ' 99 : the fourth international workshop on next generation information technologies,o etzion,"acm sigmod record ,",1999.0
9016,1,information systems research at rwth aachen,m jarke,sigmod record,1995,information systems research at rwth aachen,m jarke,"sigmod record ,",1995.0
6507,1,"mining database structure ; or , how to build a data quality browser","t dasu , t johnson , s muthukrishnan , v shkapenyuk",sigmod conference,2002,"mining database structure ; or , how to build a data quality browser","t dasu , t johnson , s muthukrishnan , v shkapenyuk","sigmod conference ,",2002.0
9834,1,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,"fastlk ? ap : a fast algorithm for indexing , data-mining and visualization of traditional and",c faloutsos,,
16376,1,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"a ouksel , a sheth",sigmod record,1999,semantic interoperability in global information systems : a brief introduction to the research and,"a ouksel , a sheth","acm sigmod record . special section on semantic & hellip ; ,",
6243,1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,hans-peter . kriegel . the x-tree : an index structure for high-dimensional data,"s berchtold , da keim",proceedings of the 22nd vldb,
6074,1,integrating mining with relational database systems : alternatives and implications,"s sarawagi , s thomas , r agrawal",sigmod conference,1998,integrating association rule mining with relational database systems : alternatives and implications /,"s sarawagi , s thomas , r agrawal","san jose , california , usa , marz ,",
7975,1,quickly generating billion-record synthetic databases,"j gray , p sundaresan , s englert , k baclawski , p weinberger",sigmod conference,1994,quickly generating billion-record synthetic databases,"s englert , pj weinberger",,
11776,1,towards on-line analytical mining in large databases,j han,sigmod record,1998,"towards on-line analytical mining in large databases , sigmod record",j han,,
4934,1,tutorial : ldap directory services - just another database application ?,,,2000,ldap directory services-just another database application ? ( tutorial session ),"s shukla , a deshpande","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2000.0
10714,1,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997,c. silverstein . beyond market baskets : generalizing association rules to correlations,"s brin , r motwani",proceedings of the acm sigmod conference on management of,
11550,1,mining surprising patterns using temporal description length,"s chakrabarti , s sarawagi , b dom",vldb,1998,mining surprising patterns using temporal,"s chakrabarti , s sarawagi , b dom",,
5953,1,xml schema,"c campbell , a eisenberg , j melton",sigmod record,2003,xml schema,gc introduction,"sigmod record ,",2003.0
12601,1,using sets of feature vectors for similarity search on voxelized cad objects,"h kriegel , s brecheisen , p krіger , m pfeifle , m schubert",sigmod conference,2003,using sets of feature vectors for similarity search on voxelized cad objects,"hp kriegel , s brecheisen , m pfeifle , m schubert","sigmod conference ,",2003.0
8570,1,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,a foundation for multi-dimensional databases,"m gyssens , lvs lakshmanan",,
6120,1,effective memory use in a media server,"e chang , h garcia-molina",vldb,1997,"ã cents â ? ¬ â ? effective memory use in a media server , ã cents â ? ¬ â ?","e chang , h garcia-molina","proceedings of the vldb conference ,",
270,1,odmg-93 : a standard for object-oriented dbmss,r cattell,sigmod conference,1994,odmg-93 : a standard for oodbmss,rgg cattell,"sigmod rec ,",
2968,1,tutorial : data access,,,2000,data access ( tutorial session ),"ja blakeley , a deshpande","acm sigmod record ,",2000.0
14878,1,dynamic itemset counting and implication rules for market basket data,"s brin , r motwani , j ullman , s tsur",sigmod conference,1997,dynamic itemset counting and implication rules for retail data,"s brin , r motwani , jd ullmanâ ? ¦",proc . of the acm sigmod intâ ?? l conf . on management of,
1426,1,locally adaptive dimensionality reduction for indexing large time series databases,"k chakrabarti , e keogh , s mehrotra , m pazzani",acm trans . database syst .,2002,mehrotra . 2001 . locally adaptive dimensionality reduction for indexing large time series databases,"e keogh , k chakrabarti , m pazzani",proceedings of 2001 acm sigmod international conference on,
15406,1,capability based mediation in tsimmis,"c li , r yerneni , v vassalos , h garcia-molina , y papakonstantinou , j ullman , m valiveti",sigmod conference,1998,"y , papakonstantinou , j. ullmann , m. valiveti , capability based mediation in tsimmis","c li , r yerneni , v vassalos , h garcia-molina","proc . of acm sigmod conf . ( demonstration ) , seattle , & hellip ; ,",
1637,1,integrating mining with relational database systems : alternatives and implications,"s sarawagi , s thomas , r agrawal",sigmod conference,1998,integrating association rule mining with relational database systems : alternatives and implications,"s sarawagi , s thomas , r agrawal","data mining and knowledge discovery ,",2000.0
9096,1,eager aggregation and lazy aggregation,"w yan , p larson",vldb,1995,"larson p. eager aggregation and lazy aggregation [ a ] . in ; umeshwar d , peter mdg , eds",pw yan,"proceedings of the 21st international conference on very & hellip ; ,",1995.0
4218,1,caching strategies for data-intensive web sites,"k yagoub , d florescu , v issarny , p valduriez",vldb,2000,caching strategies for data-intensive web sites,"k yagoub , d florescu , v issarny , p valduriez","vldb ,",2000.0
14035,1,incremental data structures and algorithms for dynamic query interfaces,"e tanin , r beigel , b shneiderman",sigmod record,1996,incremental data structures and algorithms for dynamic query interfaces,r beigel,"sigmod record ,",1996.0
1800,1,p-grid : a self-organizing structured p2p system,"k aberer , p cudrщ-mauroux , a datta , z despotovic , m hauswirth , m punceva , r schmidt",sigmod record,2003,p-grid : a self-organizing structured p2p systems,k aberer,"sigmod record ,",2003.0
14219,1,mind your vocabulary : query mapping across heterogeneous information sources,"k chang , h garcia-molina",sigmod conference,1999,mind your vocabulary : query mapping across heterogeneous information sources,"cck chang , h garcia-molina","sigmod conference ,",1999.0
15589,1,mediator languages - a proposal for a standard,"p buneman , l raschid , j ullman",sigmod record,1997,mediator languagesâ ?? a proposal for a standard : report of an i 3/pob working group held at the,"p buneman , l raschid , j ullman","acm sigmod record ,",1997.0
15014,1,a comparison of selectivity estimators for range queries on metric attributes,"b blohsfeld , d korus , b seeger",sigmod conference,1999,a comparison of selectivity estimators for range queries on metric attributes,"b blohsfeld , d korus , b seeger","sigmod conference ,",1999.0
9962,1,t2 : a customizable parallel database for multi-dimensional data,"c chang , a acharya , a sussman , j saltz",sigmod record,1998,t2 : a customizable parallel database for multi-dimensional data,"c chang , a acharya , a sussman , j saltz","sigmod record ,",1998.0
12393,1,contextualizing the information space in federated digital libraries,"m papazoglou , j hoppenbrouwers",sigmod record,1999,contextualizing the information space in federated digital libraries,"m papazoglou , j hoppenbrouwers","sigmod record ,",1999.0
7554,1,query rewriting for semistructured data,"y papakonstantinou , v vassalos",sigmod conference,1999,query rewriting using semistructured views,"y papakonstantinou , v vassalos","proc . of the acm sigmod int . conf . on management of data ,",1999.0
3047,1,index structures for selective dissemination of information under the boolean model,"t yan , h garcia-molina",acm trans . database syst .,1994,index structure for information filtering under the boolean model,"tw yan , h garcia-molina","acm transaction on database systems ,",
1555,1,enterprise java platform data access,"s white , r cattell , s finkelstein",sigmod conference,1998,enterprise java platform data access,"s white , r cattell , s finkelstein","proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998.0
1222,1,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , ja stankovic , dt","sigmod record ,",1996.0
4000,1,i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level,"w hsu , a smith , h young",acm trans . database syst .,2001,i/o reference behavior of production database workloads and the tpc,"ww hsu , aj smith , hc young",,1999.0
5387,1,locally adaptive dimensionality reduction for indexing large time series databases,"e keogh , k chakrabarti , s mehrotra , m pazzani",sigmod conference,2001,locally adaptive dimensionality reduction for indexing large time series databases,"k chakrabarti , e keogh , s mehrotra , m pazzani","acm transactions on database systems ,",2002.0
1147,1,database research at the university of oklahoma,"l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",sigmod record,1999,database research at the university of oklahoma,"lb le gruenwald , r dirckze , s guinepain , c sanchez","sigmod record ,",1999.0
15320,1,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte",sigmod conference,1996,evaluating queries with general path expressions,"v christophides , s cluet , g moerkotte",,
6926,1,schema mapping as query discovery,"r miller , l haas , m hernсndez",vldb,2000,m. hern andez . schema mapping as query discovery,"r miller , l haas","proc vldb ,",
12150,1,how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , r cochrane , b lindsay",sigmod conference,2000,how to roll a join : asynchronous incremental view maintenance,"k salem , k beyer , b lindsay , r cochrane","acm sigmod record ,",2000.0
12922,1,statistical synopses for graph-structured xml databases,"n polyzotis , m garofalakis",sigmod conference,2002,statistical synopses for graph-structured xml databases,"n polyzotis , mn garofalakis","sigmod conference ,",2002.0
10905,1,demonstration : enabling scalable online personalization on the web,"k dutta , a datta , d vandermeer , k ramamritham , h thomas",vldb,2000,demonstration : enabling scalable online personalization on the web,k dutta,"proceedings of the international conference on very large & hellip ; ,",2000.0
12031,1,bounded ignorance : a technique for increasing concurrency in a replicated system,"n krishnakumar , a bernstein",acm trans . database syst .,1994,bounded ignorance : a technique for increasing concurrency in a replicated system,"n krishnakumar , aj bernstein","acm transactions on database systems ,",1994.0
10915,1,the garlic project,"m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers",sigmod conference,1996,the garlic project,e wimmers,"proceedings of the acm-sigmod conference on management of & hellip ; ,",
478,1,multi-step processing of spatial joins,"t brinkhoff , h kriegel , r schneider , b seeger",sigmod conference,1994,1994 . multi-step processing of spatial joins,"t brinkho , hp kriegel , r schneider , b seeger",proc . acm sigmod int . conf . on management of,
8615,1,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon",vldb,1999,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon","vldb ,",1999.0
13733,1,staggered striping in multimedia information systems,"s berson , s ghandeharizadeh , r muntz , x ju",sigmod conference,1994,andx . ju . staggered striping in multimediainformation systems,"s berson , s ghandeharizadeh , r muntz","proc . of acm sigmod , pages79-60 , minnesota , usa , june ,",
7245,1,efficient similarity search for market basket data,"a nanopoulos , y manolopoulos",vldb j.,2002,efficient similarity search for market basket data,"a nanopoulos , y manolopoulos","the vldb journal the international journal on very large & hellip ; ,",2002.0
8015,1,incremental distance join algorithms for spatial databases,"g hjaltason , h samet",sigmod conference,1998,incremental distance join algorithms for spatial databases,"gr hjaltason , h samet","sigmod conference ,",1998.0
6079,1,implementing data cubes efficiently,"v harinarayan , a rajaraman , j ullman",sigmod conference,1996,implementing data cubes eã ¦ - ciently,"v harinarayan , a rajaraman , j ullman","proceedings of acm sigmod conference , montreal , canada , june ,",
6537,1,tracing the lineage of view data in a warehousing environment,"y cui , j widom , j wiener",acm trans . database syst .,2000,tracing the lineage of view data in a warehousing environment,"y cui , j widom , jl wiener","acm transactions on database systems ,",2000.0
14096,1,dynamic itemset counting and implication rules for market basket data,"s brin , r motwani , j ullman , s tsur",sigmod conference,1997,dynamic itemset countingand implication rules for market basket data,"s brin , r motwani , j ullman , s tsur","& hellip ; of the acm international conference on management of data ( & hellip ; ,",
14947,1,efficient algorithms for processing xpath queries,"g gottlob , c koch , r pichler",vldb,2002,efficientalgorithmsfor processing xpath queries,"g gottlob , c koch , r pichler",proc . of,
12580,1,maximizing buffer and disk utilizations for news on-demand,"r ng , j yang",vldb,1994,disk utilization for news-on-demand,"rt ng , jym buer",proceedings of the international conference on very large,
1342,1,supporting dynamic displays using active rules,"o dэaz , a jaime , n paton , g al-qaimari",sigmod record,1994,supporting dynamic displays using active rules,", a jaime , nw paton","sigmod record ,",1994.0
5128,1,"probabilistic temporal databases , i : algebra","a dekhtyar , r ross , v subrahmanian",acm trans . database syst .,2001,"tata probabilistic temporal databases , i : algebra","a dekhtyar , r ross , vs subrahmanian","technical report cs-tr-3987 , department of computer science ,",
5377,1,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"c combi , g pozzi",vldb j.,2001,hmap-a temporal data model managing intervals with different granularities and indeterminacy from,"c combi , g pozzi","the vldb journal the international journal on very large & hellip ; ,",2001.0
7742,1,rule languages and internal algebras for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1996,"ã cents â ? ¬ å?rule languages and internal algebras for rule-based optimizers , ''","m cherniak , sb zdonik","proceedings of the sigmodconference on management of data , & hellip ; ,",
4705,1,on random sampling over joins,"s chaudhuri , r motwani , v narasayya",sigmod conference,1999,on random sampling over joins,"sc cmn , r motwani , vr narasayya",proceedings of the acm sigmod international conference on,
5086,1,executing sql over encrypted data in the database-service-provider model,"h hacigќmќs , b iyer , c li , s mehrotra",sigmod conference,2002,executing sql over encrypted data in the database-service-provider model,"h hacä ± gumus , b iyer , c li , s mehrotra","proc . of acm sigmod ,",2002.0
4596,1,fast subsequence matching in time-series databases,"c faloutsos , m ranganathan , y manolopoulos",sigmod conference,1994,fast subsequence matching in time-series,"c faloutsos , m fanganathan , y monolopoulos","proceedings 1994 acm sigmod conference ,",
14704,1,describing and using query capabilities of heterogeneous sources,"v vassalos , y papakonstantinou",vldb,1997,describing and using query capabilities of heterogeneous sources ( extended version ),"v vassalos , y papakonstantinou",,1997.0
9049,1,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,data mining using two-dimensional optimized association rules : scheme,"t fukuda , y morimoto , s morishita , t tokuyama","algorithms , and visualization , acm ,",
4170,1,complex relationships and knowledge discovery support in the infoquilt system,"a sheth , s thacker , s patel",vldb j.,2003,complex relationships and knowledge discovery support in the infoquilt system,"a sheth , s thacker , s patel","the vldb journal the international journal on very large & hellip ; ,",2003.0
5973,1,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the x-tree : an index structure for highdimensional data . 2 & nd vldb,"s berchtold , da keim , hp kriegel","mumbai ( bombay ) , india , sept ,",
6009,1,of objects and databases : a decade of turmoil,"m carey , d dewitt",vldb,1996,dj 1996 . of objects and databases : a decade of turmoil,"mj carey , t dewit",,
9728,1,small worlds : the dynamics of networks between order and randomness - book review,,,2002,small worlds : the dynamics of networks between order and randomness,"j wu , dj watts","acm sigmod record ,",2002.0
7943,1,viator - a tool family for graphical networking and data view creation,"s heymann , k tham , a kilian , g wegner , p rieger , d merkel , j freytag",vldb,2002,viator - a tool family for graphical networking and data view creation,"s heymann , k tham , a kilian , g wegner , p rieger , d","vldb ,",2002.0
11026,1,aggregate-query processing in data warehousing environments,"a gupta , v harinarayan , d quass",vldb,1995,aggregate-query processing in data warehousing environments,"ag ghqw , v harinarayan , d quass","proc . of the 21st vldb co @ , zurich , switzerland ,",
7389,1,spire : a progressive content-based spatial image retrieval engine,"c li , l bergman , v castelli , j smith",sigmod conference,2000,spire : a progressive content-based spatial image retrieval engine,"cs li , ld bergman , yc chang , v castelli , jr smith","sigmod record ,",2000.0
5173,1,from focused crawling to expert information : an application framework for web exploration and portal generation,"s sizov , j graupmann , m theobald",vldb,2003,from focused crawling to expert information : an application framework for web exploration and portal,"s sizov , j graupmann , m theobald","proceedings of the international conference on very large & hellip ; ,",2003.0
11175,1,c2p : clustering based on closest pairs,"a nanopoulos , y theodoridis , y manolopoulos",vldb,2001,2p : clustering based on closest pairs,"n alexandros , t yannis , mc yannis","proceedings of the 27th international conference on very & hellip ; ,",
3019,1,discovering web services : an overview,v draluk,vldb,2001,discovery web services : an overview,v draluk,"apers p. proc of international conf vldb ,",2001.0
13658,1,daytona and the fourth-generation language cymbal,r greer,sigmod conference,1999,daytona and the fourth-generation language cymbal,r greer,"sigmod conference ,",1999.0
13947,1,xl : a platform for web services,"d florescu , a grќnhagen , d kossmann , s rost",sigmod conference,2002,xl : a platform for web services,"d florescu , d kossmann",,
6561,1,toward network data independence,j hellerstein,sigmod record,2003,toward network data indepence,jm hellerstein,"acm sigmod record ,",
9823,1,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001,the network is the database : data management for highly distributed systems,"jc navas , m wynblatt","sigmod conference ,",2001.0
13663,1,hilbert r-tree : an improved r-tree using fractals,"i kamel , c faloutsos",vldb,1994,an improved r-tree using fractals,i kamel,"proc 20th international conference on very large databases , & hellip ; ,",
4313,1,intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,,,1997,intelligent access to heterogeneous information sources report on the 4th workshop on knowledge,ma jeusfeld,"sigmod record ,",1997.0
8297,1,effective memory use in a media server,"e chang , h garcia-molina",vldb,1997,effective memory use in a media server,"e chang , h garcia-molina","proceedings of the international conference on very large & hellip ; ,",1997.0
15270,1,bifocal sampling for skew-resistant join size estimation,"s ganguly , p gibbons , y matias , a silberschatz",sigmod conference,1996,bifocal sampling for skew-resistant join size estimation,"s ganguly , pb gibbons , y matias , a silberschatz","sigmod conference ,",1996.0
3493,1,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,"a foundation for multi-dimensional databases . in : dayal u , gray pmd , nishio s eds","m gyssens , lvs lakshmanan",,1997.0
1086,1,composing mappings among data sources,"j madhavan , a halevy",vldb,2003,composing mappings among data sources,"a halevy , j madhavan","proceedings of the conference on very large databases , & hellip ; ,",
4080,1,aggregate maintenance for data warehousing in informix red brick vista,"c bunker , l colby , r cole , w mckenna , g mulagund , d wilhite",vldb,2001,aggregate maintenance for data warehousing in informix red brick vista,"cj bunker , ls colby , rl cole , wj mckenna , g","& hellip ; international conference on very large data bases table of & hellip ; ,",2001.0
